# v; beta; omega; n; xi;
6.94444; 0.20079; 0.33189; 1.93507; -0.20636
6.94444; 0.21643; 0.35558; 1.91806; -0.25273
6.94444; 0.22784; 0.36907; 1.87586; -0.28388
6.94444; 0.23007; 0.36529; 1.82366; -0.28445
6.94444; 0.23082; 0.36023; 1.77892; -0.27247
6.94444; 0.23009; 0.35427; 1.74496; -0.26132
6.94444; 0.22853; 0.34821; 1.72000; -0.25086
6.94444; 0.22623; 0.34205; 1.70272; -0.24094
6.94444; 0.22323; 0.33571; 1.69206; -0.23141
6.94444; 0.21956; 0.32915; 1.68708; -0.22213
6.94444; 0.21524; 0.32227; 1.68699; -0.21299
6.94444; 0.21026; 0.31502; 1.69108; -0.20393
6.94444; 0.20463; 0.30732; 1.69873; -0.19487
6.94444; 0.19833; 0.29907; 1.70931; -0.18581
6.94444; 0.19135; 0.29017; 1.72222; -0.17675
6.94444; 0.18367; 0.28051; 1.73677; -0.16772
6.94444; 0.17524; 0.26996; 1.75222; -0.15882
6.94444; 0.16604; 0.25837; 1.76769; -0.15014
6.94444; 0.15601; 0.24554; 1.78215; -0.14183
6.94444; 0.14510; 0.23125; 1.79432; -0.13408
6.94444; 0.13322; 0.21527; 1.80267; -0.12711
6.94444; 0.12179; 0.19954; 1.80609; -0.12106
6.94444; 0.12468; 0.21024; 1.81126; -0.11410
6.94444; 0.11681; 0.19901; 1.82163; -0.10594
6.94444; 0.10342; 0.17778; 1.82935; -0.09883
6.94444; 0.08878; 0.15403; 1.82949; -0.09367
6.94444; 0.08144; 0.14364; 1.82308; -0.08979
6.94444; 0.08789; 0.15926; 1.82043; -0.08444
6.94444; 0.07888; 0.14375; 1.82264; -0.07803
6.94444; 0.06407; 0.11714; 1.81877; -0.07352
6.94444; 0.06628; 0.12340; 1.81243; -0.06947
6.94444; 0.06609; 0.12434; 1.81181; -0.06396
6.94444; 0.05112; 0.09620; 1.80911; -0.05947
6.94444; 0.05611; 0.10709; 1.80517; -0.05547
6.94444; 0.05883; 0.11304; 1.80984; -0.04975
6.94444; 0.05268; 0.10136; 1.81865; -0.04407
6.94444; 0.04629; 0.08924; 1.82616; -0.03984
6.94444; 0.03601; 0.06947; 1.82872; -0.03768
6.94444; 0.03464; 0.06724; 1.82678; -0.03690
6.94444; 0.03729; 0.07282; 1.82639; -0.03569
