# v; beta; omega; n; xi;
6.94444; -0.07158; -0.13775; 0.23026; -0.15392
6.94444; -0.05765; -0.11067; 0.00296; -0.16047
6.94444; -0.04296; -0.08242; -0.21138; -0.16278
6.94444; -0.02777; -0.05316; -0.41948; -0.17912
6.94444; -0.01238; -0.02330; -0.63592; -0.20209
6.94444; 0.00269; 0.00618; -0.85715; -0.21795
6.94444; 0.01697; 0.03429; -1.07590; -0.22666
6.94444; 0.03009; 0.06012; -1.28543; -0.22837
6.94444; 0.04177; 0.08304; -1.47972; -0.22344
6.94444; 0.05194; 0.10279; -1.65356; -0.21231
6.94444; 0.06061; 0.11939; -1.80251; -0.19549
6.94444; 0.06790; 0.13306; -1.92283; -0.17347
6.94444; 0.07394; 0.14413; -2.01138; -0.14673
6.94444; 0.07887; 0.15293; -2.06547; -0.11575
6.94444; 0.08283; 0.15979; -2.08296; -0.08142
6.94444; 0.08594; 0.16497; -2.06252; -0.04518
6.94444; 0.08829; 0.16871; -2.00382; -0.00880
6.94444; 0.08993; 0.17115; -1.90762; 0.02604
6.94444; 0.09092; 0.17240; -1.77586; 0.05815
6.94444; 0.09127; 0.17254; -1.61148; 0.08697
6.94444; 0.09101; 0.17163; -1.41805; 0.11235
6.94444; 0.09016; 0.16973; -1.19959; 0.13410
6.94444; 0.08874; 0.16688; -0.96063; 0.15200
6.94444; 0.08677; 0.16313; -0.70618; 0.16581
6.94444; 0.08429; 0.15852; -0.44179; 0.17522
6.94444; 0.08134; 0.15311; -0.17341; 0.17993
6.94444; 0.07794; 0.14693; 0.09264; 0.17960
6.94444; 0.07414; 0.14006; 0.34988; 0.17393
6.94444; 0.06999; 0.13255; 0.59188; 0.16272
6.94444; 0.06554; 0.12446; 0.81277; 0.14635
6.94444; 0.06081; 0.11583; 1.00821; 0.12607
6.94444; 0.05582; 0.10668; 1.17599; 0.10370
6.94444; 0.05059; 0.09700; 1.31589; 0.08115
6.94444; 0.04511; 0.08678; 1.42908; 0.05985
