# v; beta; omega; n; xi;
6.94444; 0.04349; 0.16605; 1.97067; -0.05493
6.94444; 0.02770; 0.13542; 1.96723; -0.02364
6.94444; 0.01240; 0.09003; 1.97046; -0.01147
6.94444; 0.00268; 0.04998; 1.96816; -0.00641
6.94444; -0.00234; 0.02085; 1.96500; -0.00065
6.94444; -0.00425; 0.00281; 1.96247; 0.00170
6.94444; -0.00418; -0.00602; 1.96038; 0.00211
6.94444; -0.00326; -0.00881; 1.95871; 0.00167
6.94444; -0.00215; -0.00823; 1.95745; 0.00104
6.94444; -0.00119; -0.00623; 1.95663; 0.00056
6.94444; -0.00049; -0.00398; 1.95627; 0.00035
6.94444; -0.00005; -0.00207; 1.95638; 0.00041
6.94444; 0.00018; -0.00070; 1.95698; 0.00067
6.94444; 0.00024; 0.00009; 1.95803; 0.00104
6.94444; 0.00022; 0.00044; 1.95951; 0.00146
6.94444; 0.00016; 0.00050; 1.96136; 0.00188
6.94444; 0.00010; 0.00042; 1.96356; 0.00226
6.94444; 0.00005; 0.00029; 1.96606; 0.00259
6.94444; 0.00001; 0.00017; 1.96882; 0.00287
6.94444; -0.00000; 0.00008; 1.97180; 0.00309
6.94444; -0.00001; 0.00002; 1.97499; 0.00328
6.94444; -0.00001; -0.00001; 1.97833; 0.00342
6.94444; -0.00001; -0.00002; 1.98179; 0.00353
6.94444; -0.00001; -0.00002; 1.98535; 0.00360
6.94444; -0.00000; -0.00001; 1.98897; 0.00364
6.94444; 0.00000; -0.00001; 1.99261; 0.00364
6.94444; 0.00000; 0.00000; 1.99625; 0.00362
6.94444; 0.00000; 0.00001; 1.99984; 0.00356
6.94444; 0.00000; 0.00001; 2.00336; 0.00347
6.94444; 0.00000; 0.00001; 2.00677; 0.00334
6.94444; 0.00000; 0.00001; 2.01004; 0.00318
6.94444; 0.00000; 0.00001; 2.01313; 0.00299
6.94444; 0.00000; 0.00001; 2.01601; 0.00276
6.94444; 0.00000; 0.00001; 2.01865; 0.00250
6.94444; 0.00000; 0.00001; 2.02101; 0.00221
6.94444; 0.00000; 0.00001; 2.02305; 0.00188
6.94444; 0.00000; 0.00001; 2.02475; 0.00151
6.94444; 0.00000; 0.00001; 2.02607; 0.00112
6.94444; 0.00000; 0.00001; 2.02698; 0.00069
6.94444; 0.00000; 0.00001; 2.02745; 0.00025
6.94444; 0.00000; 0.00001; 2.02749; -0.00018
6.94444; 0.00000; 0.00001; 2.02710; -0.00060
6.94444; 0.00000; 0.00001; 2.02631; -0.00097
6.94444; 0.00000; 0.00001; 2.02517; -0.00131
6.94444; 0.00000; 0.00001; 2.02371; -0.00160
6.94444; 0.00000; 0.00001; 2.02199; -0.00185
6.94444; 0.00000; 0.00001; 2.02003; -0.00206
6.94444; 0.00000; 0.00001; 2.01789; -0.00223
6.94444; 0.00000; 0.00001; 2.01560; -0.00235
6.94444; 0.00000; 0.00001; 2.01321; -0.00243
6.94444; 0.00000; 0.00001; 2.01077; -0.00246
6.94444; 0.00000; 0.00001; 2.00831; -0.00246
6.94444; 0.00000; 0.00001; 2.00588; -0.00240
6.94444; 0.00000; 0.00001; 2.00352; -0.00231
6.94444; 0.00000; 0.00001; 2.00127; -0.00217
6.94444; 0.00000; 0.00002; 1.99919; -0.00200
6.94444; 0.00000; 0.00002; 1.99730; -0.00177
6.94444; 0.00000; 0.00002; 1.99566; -0.00151
6.94444; 0.00000; 0.00002; 1.99431; -0.00120
6.94444; 0.00000; 0.00002; 1.99328; -0.00085
6.94444; 0.00000; 0.00002; 1.99263; -0.00046
6.94444; 0.00000; 0.00001; 1.99239; -0.00002
6.94444; 0.00000; 0.00001; 1.99261; 0.00046
6.94444; 0.00000; 0.00002; 1.99333; 0.00097
6.94444; 0.00001; 0.00002; 1.99458; 0.00153
6.94444; 0.00001; 0.00002; 1.99642; 0.00213
6.94444; 0.00001; 0.00003; 1.99888; 0.00278
6.94444; 0.00001; 0.00004; 2.00201; 0.00346
6.94444; 0.00001; 0.00005; 2.00585; 0.00419
6.94444; 0.00002; 0.00006; 2.01044; 0.00495
6.94444; 0.00002; 0.00008; 2.01582; 0.00576
6.94444; 0.00002; 0.00008; 2.02203; 0.00661
6.94444; 0.00002; 0.00008; 2.02910; 0.00749
6.94444; 0.00000; 0.00004; 2.03708; 0.00841
6.94444; -0.00002; -0.00003; 2.04597; 0.00936
6.94444; -0.00005; -0.00013; 2.05580; 0.01033
6.94444; -0.00009; -0.00028; 2.06656; 0.01129
6.94444; -0.00013; -0.00043; 2.07814; 0.01199
6.94444; -0.00011; -0.00043; 2.09008; 0.01195
6.94444; 0.00023; 0.00042; 2.10153; 0.01058
6.94444; 0.00190; 0.00504; 2.11186; 0.00759
6.94444; 0.00323; 0.00987; 2.11976; 0.00278
6.94444; 0.00323; 0.01167; 2.12238; -0.00427
6.94444; 0.00680; 0.02202; 2.11908; -0.01322
6.94444; 0.01859; 0.05584; 2.11495; -0.02187
6.94444; 0.02609; 0.08580; 2.11221; -0.02907
6.94444; 0.03049; 0.10886; 2.10844; -0.03572
6.94444; 0.03510; 0.13083; 2.10264; -0.04251
6.94444; 0.03715; 0.14542; 2.09313; -0.05019
6.94444; 0.04951; 0.18406; 2.08374; -0.05766
6.94444; 0.05523; 0.21149; 2.07593; -0.06429
6.94444; 0.05823; 0.23085; 2.06579; -0.07144
6.94444; 0.06764; 0.26377; 2.05505; -0.07869
6.94444; 0.07625; 0.29729; 2.04628; -0.08511
6.94444; 0.08299; 0.32706; 2.03895; -0.09076
6.94444; 0.08824; 0.35246; 2.03214; -0.09591
6.94444; 0.09493; 0.38001; 2.02647; -0.10028
6.94444; 0.10275; 0.41024; 2.02409; -0.10309
6.94444; 0.10263; 0.42172; 2.02274; -0.10512
6.94444; 0.11281; 0.45383; 2.02484; -0.10625
